Company,TypeName,Inches,Cpu,Ram,Gpu,Weight,Price,IsFullHD,IsIPS,IsTouchscreen,IsRetina,ResolutionWidth,ResolutionHeight,IsHDD,IsSSD,IsFlashStorage,FlashStorage,MemorySizeHDD_TB,MemorySizeHDD_GB,MemorySizeSSD,CpuSpeed,CpuBrand,GpuBrand,OperatingSystem
Dell,2 in 1 Convertible,11.6,Intel Pentium Quad Core N3710 1.6GHz,4,Intel HD Graphics 405,1.47,25521.12,0,0,1,0,1366,768,1,0,0,,,500.0,,1.6,Intel,Intel,windows
Dell,Notebook,17.3,Intel Core i7 7700HQ 2.7GHz,8,Nvidia GeForce GTX 1060,4.42,109010.88,1,1,0,0,1920,1080,1,0,0,,1.0,,,2.7,Intel,Nvidia,windows
Microsoft,Ultrabook,13.5,Intel Core M m3-7Y30 2.2GHz,4,Intel HD Graphics 615,1.252,52693.92,0,0,1,0,2256,1504,0,1,0,,,,128.0,2.2,Intel,Intel,windows
Microsoft,Ultrabook,13.5,Intel Core i7 7660U 2.5GHz,8,Intel Iris Plus Graphics 640,1.25,95850.72,0,0,1,0,2256,1504,0,1,0,,,,256.0,2.5,Intel,Intel,windows
HP,Notebook,17.3,Intel Core i3 6006U 2GHz,8,Intel HD Graphics 520,2.5,34093.872,0,0,0,0,1600,900,0,1,0,,,,256.0,2.0,Intel,Intel,windows
Acer,Notebook,15.6,Intel Core i3 6006U 2GHz,4,Nvidia GeForce 940MX,2.23,28984.32,1,0,0,0,1920,1080,1,0,0,,1.0,,,2.0,Intel,Nvidia,windows
Acer,Netbook,11.6,Intel Celeron Dual Core N3060 1.6GHz,4,Intel HD Graphics 400,1.4,23176.8,0,0,0,0,1366,768,0,1,0,,,,128.0,1.6,Intel,Intel,windows
Asus,Notebook,15.6,Intel Core i5 7200U 2.5GHz,8,Intel HD Graphics 620,2.37,39906.72,1,0,0,0,1920,1080,1,0,0,,1.0,,,2.5,Intel,Intel,windows
Lenovo,Notebook,14.0,Intel Core i7 7500U 2.7GHz,8,AMD Radeon R7 M460,1.5,42570.72,1,1,0,0,1920,1080,0,1,0,,,,512.0,2.7,Intel,AMD,freedos/other
Lenovo,Notebook,15.6,Intel Core i7 7820HQ 2.9GHz,8,Nvidia Quadro M2200M,2.67,111355.2,1,0,0,0,1920,1080,0,1,0,,,,256.0,2.9,Intel,Nvidia,windows
Asus,Notebook,15.6,Intel Pentium Quad Core N4200 1.1GHz,4,Intel HD Graphics 500,2.0,16197.12,0,0,0,0,1366,768,1,0,0,,,500.0,,1.1,Intel,Intel,windows
Acer,Notebook,15.6,Intel Core i3 6006U 2GHz,4,Nvidia GeForce GTX 940MX,2.2,24988.32,0,0,0,0,1366,768,1,0,0,,,500.0,,2.0,Intel,Nvidia,windows
Dell,Notebook,15.6,Intel Core i5 8250U 1.6GHz,8,AMD Radeon 530,2.02,40439.52,1,0,0,0,1920,1080,1,0,0,,2.0,,,1.6,Intel,AMD,windows
HP,Gaming,17.3,Intel Core i7 7700HQ 2.8GHz,12,Nvidia GeForce GTX 1060,3.78,90522.72,1,1,0,0,1920,1080,1,0,0,,1.0,,,2.8,Intel,Nvidia,windows
Lenovo,Ultrabook,14.0,Intel Core i7 6600U 2.6GHz,12,Intel HD Graphics 520,1.4,98994.24,0,1,0,0,2560,1440,0,1,0,,,,256.0,2.6,Intel,Intel,windows
HP,2 in 1 Convertible,13.3,Intel Core i7 8550U 1.8GHz,8,Intel UHD Graphics 620,1.29,106506.72,0,1,1,0,3840,2160,0,1,0,,,,512.0,1.8,Intel,Intel,windows
HP,Notebook,15.6,Intel Core i5 7200U 2.5GHz,8,AMD FirePro W4190M ,1.9,61485.12,1,0,0,0,1920,1080,1,0,0,,,500.0,,2.5,Intel,AMD,windows
Google,Ultrabook,12.3,Intel Core i5 7Y57 1.2GHz,8,Intel HD Graphics 615,1.1,67932.0,0,0,1,0,2400,1600,0,1,0,,,,128.0,1.2,Intel,Intel,freedos/other
Dell,Ultrabook,13.3,Intel Core i5 8250U 1.6GHz,8,Intel UHD Graphics 620,1.42,98133.768,1,0,1,0,1920,1080,0,1,0,,,,256.0,1.6,Intel,Intel,windows
Asus,Notebook,15.6,Intel Core i7 6700HQ 2.6GHz,12,Intel HD Graphics 530,2.06,69210.72,0,1,0,0,3840,2160,1,1,0,,1.0,,128.0,2.6,Intel,Intel,windows
Dell,Notebook,14.0,Intel Core i3 6100U 2.3GHz,8,Intel HD Graphics 520,1.79,39427.2,0,0,0,0,1366,768,0,1,0,,,,128.0,2.3,Intel,Intel,windows
Dell,Workstation,15.6,Intel Core i7 7700HQ 2.8GHz,8,Nvidia Quadro M1200,1.78,128298.24,1,0,0,0,1920,1080,0,1,0,,,,256.0,2.8,Intel,Nvidia,windows
Lenovo,Notebook,14.0,Intel Core i5 7200U 2.5GHz,8,Intel HD Graphics 620,1.7,72673.92,1,0,0,0,1920,1080,0,1,0,,,,180.0,2.5,Intel,Intel,windows
Dell,Notebook,15.6,Intel Core i5 8250U 1.6GHz,8,AMD Radeon 520,2.2,35964.0,1,0,0,0,1920,1080,1,0,0,,1.0,,,1.6,Intel,AMD,windows
Toshiba,Notebook,13.3,Intel Core i5 7200U 2.5GHz,8,Intel HD Graphics 620,1.05,89084.16,1,1,0,0,1920,1080,0,1,0,,,,256.0,2.5,Intel,Intel,windows
Dell,Notebook,15.6,Intel Core i7 8550U 1.8GHz,8,Nvidia GeForce 940MX,2.16,67239.36,1,1,0,0,1920,1080,0,1,0,,,,512.0,1.8,Intel,Nvidia,windows
Dell,Notebook,15.6,Intel Core i3 7100U 2.4GHz,4,Intel HD Graphics 620,2.18,31254.048,0,0,0,0,1366,768,1,0,0,,1.0,,,2.4,Intel,Intel,windows
HP,Notebook,13.3,Intel Core i5 8250U 1.6GHz,4,Intel UHD Graphics 620,1.49,38681.28,1,1,0,0,1920,1080,0,1,0,,,,128.0,1.6,Intel,Intel,windows
Chuwi,Notebook,15.6,Intel Atom x5-Z8350 1.44GHz,4,Intel HD Graphics,1.89,13261.392000000002,1,0,0,0,1920,1080,0,0,1,64.0,,,,1.44,Intel,Intel,windows
Lenovo,Notebook,15.6,Intel Core i3 6006U 2.0GHz,4,Intel HD Graphics 520,2.3,30103.2,0,0,0,0,1366,768,0,1,0,,,,128.0,2.0,Intel,Intel,windows
Lenovo,Notebook,14.0,Intel Core i5 8250U 1.6GHz,8,Intel UHD Graphics 620,1.75,55890.72,1,1,0,0,1920,1080,0,1,0,,,,256.0,1.6,Intel,Intel,windows
Dell,Workstation,15.6,Intel Core i7 6820HQ 2.7GHz,16,Nvidia Quadro M620,2.17,124568.64,1,1,0,0,1920,1080,0,1,0,,,,512.0,2.7,Intel,Nvidia,windows
Dell,Notebook,15.6,Intel Core i7 7700HQ 2.8GHz,16,Nvidia GeForce GTX 1050,2.06,101178.72,1,0,0,0,1920,1080,0,1,0,,,,512.0,2.8,Intel,Nvidia,windows
Lenovo,Ultrabook,12.5,Intel Core i7 7500U 2.7GHz,16,Intel HD Graphics 620,1.36,95797.44,1,1,0,0,1920,1080,0,1,0,,,,512.0,2.7,Intel,Intel,windows
Asus,Ultrabook,12.5,Intel Core i7 7500U 2.7GHz,16,Intel HD Graphics 620,0.91,103896.0,1,0,0,0,1920,1080,0,1,0,,,,512.0,2.7,Intel,Intel,windows
Lenovo,Notebook,15.6,Intel Core i5 7200U 2.5GHz,8,Nvidia GeForce 940MX,2.3,53918.82719999999,1,1,0,0,1920,1080,0,1,0,,,,256.0,2.5,Intel,Nvidia,windows
Toshiba,Ultrabook,13.3,Intel Core i7 7500U 2.7GHz,32,Intel HD Graphics 620,1.05,149130.72,1,0,1,0,1920,1080,0,1,0,,,,512.0,2.7,Intel,Intel,windows
Asus,Gaming,15.6,Intel Core i7 7700HQ 2.8GHz,8,Nvidia GeForce GTX 1050,1.99,71928.0,1,0,0,0,1920,1080,1,1,0,,1.0,,128.0,2.8,Intel,Nvidia,windows
Acer,Notebook,15.6,AMD A10-Series 9620P 2.5GHz,8,AMD Radeon RX 540,2.2,30849.12,0,0,0,0,1366,768,1,0,0,,1.0,,,2.5,AMD,AMD,windows
Asus,Gaming,17.3,Intel Core i7 6700HQ 2.6GHz,24,Nvidia GeForce GTX 965M,4.33,67612.31999999999,1,1,1,0,1920,1080,1,1,0,,1.0,,256.0,2.6,Intel,Nvidia,windows
Lenovo,Ultrabook,12.5,Intel Core i5 6200U 2.3GHz,8,Intel HD Graphics 520,1.3,58554.72,0,1,0,0,1366,768,0,1,0,,,,180.0,2.3,Intel,Intel,windows
Lenovo,Notebook,15.6,Intel Core i7 8550U 1.8GHz,8,Intel UHD Graphics 620,2.17,47893.39199999999,1,0,0,0,1920,1080,0,1,0,,,,256.0,1.8,Intel,Intel,windows
HP,Notebook,14.0,Intel Core i7 7600U 2.8GHz,8,Intel HD Graphics 620,1.48,93186.72,1,0,0,0,1920,1080,0,1,0,,,,,2.8,Intel,Intel,windows
Lenovo,Notebook,13.3,Intel Core i3 7100U 2.4GHz,8,Intel HD Graphics 620,1.4,50562.72,1,1,0,0,1920,1080,0,1,0,,,,256.0,2.4,Intel,Intel,windows
Lenovo,Notebook,15.6,Intel Core i5 7200U 2.5GHz,8,Intel HD Graphics 620,2.3,48538.08,1,1,0,0,1920,1080,0,1,0,,,,256.0,2.5,Intel,Intel,windows
Asus,Netbook,11.6,Intel Celeron Dual Core N3350 1.1GHz,4,Intel HD Graphics 500,1.2,18115.2,0,0,0,0,1366,768,0,0,1,64.0,,,,1.1,Intel,Intel,windows
HP,Notebook,15.6,Intel Core i5 7200U 2.5GHz,8,AMD Radeon 520,1.91,32979.7872,0,0,0,0,1366,768,0,1,0,,,,256.0,2.5,Intel,AMD,windows
Lenovo,2 in 1 Convertible,13.9,Intel Core i5 8250U 1.6GHz,8,Intel UHD Graphics 620,1.4,85194.72,1,1,1,0,1920,1080,0,1,0,,,,256.0,1.6,Intel,Intel,windows
Lenovo,Notebook,14.0,Intel Celeron Dual Core N3350 1.1GHz,4,Intel HD Graphics 500,2.1,15930.72,0,0,0,0,1366,768,1,0,0,,,500.0,,1.1,Intel,Intel,windows
Lenovo,Netbook,11.6,Intel Celeron Dual Core N3060 1.6GHz,4,Intel HD Graphics 400,1.25,14119.2,0,0,0,0,1366,768,0,1,0,,,,16.0,1.6,Intel,Intel,freedos/other
Lenovo,Notebook,13.3,Intel Core i5 7200U 2.5GHz,8,Intel HD Graphics 620,1.44,50562.72,1,0,0,0,1920,1080,0,1,0,,,,256.0,2.5,Intel,Intel,windows
Asus,Notebook,15.6,Intel Core i7 7500U 2.7GHz,8,Intel HD Graphics 620,2.0,65214.72,1,0,0,0,1920,1080,1,1,0,,1.0,,256.0,2.7,Intel,Intel,windows
Acer,Notebook,15.6,Intel Core i5 8250U 1.6GHz,4,Nvidia GeForce MX150,2.2,32660.64,1,1,0,0,1920,1080,1,0,0,,1.0,,,1.6,Intel,Nvidia,windows
HP,Ultrabook,13.3,Intel Core i7 7500U 2.7GHz,8,Intel HD Graphics 620,1.34,70489.44,1,1,0,0,1920,1080,0,1,0,,,,512.0,2.7,Intel,Intel,windows
Lenovo,Gaming,15.6,Intel Core i7 7700HQ 2.8GHz,8,Nvidia GeForce GTX 1060,2.4,61218.72,1,1,0,0,1920,1080,1,1,0,,1.0,,256.0,2.8,Intel,Nvidia,freedos/other
Dell,Ultrabook,13.3,Intel Core i5 7200U 2.5GHz,8,Intel HD Graphics 620,1.29,47898.72,1,1,1,0,1920,1080,0,1,0,,,,128.0,2.5,Intel,Intel,windows
Acer,Notebook,15.6,Intel Core i7 7500U 2.7GHz,4,Nvidia GeForce 940MX,2.2,34045.92,1,0,0,0,1920,1080,1,0,0,,,500.0,,2.7,Intel,Nvidia,windows
Dell,Notebook,15.6,Intel Core i5 7200U 2.5GHz,8,Intel HD Graphics 620,2.18,44542.08,1,0,0,0,1920,1080,1,0,0,,1.0,,,2.5,Intel,Intel,windows
Dell,Notebook,15.6,Intel Core i7 8550U 1.8GHz,16,AMD Radeon 530,2.2,64961.10719999999,1,0,0,0,1920,1080,1,1,0,,2.0,,256.0,1.8,Intel,AMD,windows
Xiaomi,Notebook,15.6,Intel Core i7 8550U 1.8GHz,16,Nvidia GeForce MX150,1.95,74589.336,1,1,0,0,1920,1080,0,1,0,,,,256.0,1.8,Intel,Nvidia,freedos/other
Asus,Netbook,11.6,Intel Celeron Dual Core N3350 1.1GHz,2,Intel HD Graphics 500,1.1,13053.6,0,0,0,0,1366,768,0,0,1,32.0,,,,1.1,Intel,Intel,windows
HP,Notebook,15.6,Intel Core i5 8250U 1.6GHz,4,Intel UHD Graphics 620,2.04,27783.9216,0,0,1,0,1366,768,1,0,0,,1.0,,,1.6,Intel,Intel,windows
Asus,Gaming,15.6,Intel Core i7 7700HQ 2.8GHz,24,Nvidia GeForce GTX1080,2.24,158135.04,1,0,0,0,1920,1080,0,1,0,,,,512.0,2.8,Intel,Nvidia,windows
HP,Notebook,15.6,Intel Core i5 7200U 2.5GHz,8,Nvidia GeForce 930MX,2.04,47365.92,1,0,0,0,1920,1080,0,1,0,,,,256.0,2.5,Intel,Nvidia,windows
Asus,Gaming,17.3,Intel Core i7 7700HQ 2.8GHz,16,Nvidia GeForce GTX1050 Ti,3.0,80133.12,1,0,0,0,1920,1080,1,1,0,,1.0,,256.0,2.8,Intel,Nvidia,windows
Lenovo,Gaming,15.6,Intel Core i7 7700HQ 2.8GHz,8,Nvidia GeForce GTX 1060,3.2,74538.72,1,1,0,0,1920,1080,1,1,0,,1.0,,256.0,2.8,Intel,Nvidia,windows
HP,Ultrabook,13.3,Intel Core i7 7500U 2.7GHz,8,Intel HD Graphics 620,1.32,74538.72,1,1,0,0,1920,1080,0,1,0,,,,256.0,2.7,Intel,Intel,windows
Dell,Notebook,14.0,Intel Core i5 7300U 2.6GHz,8,Intel HD Graphics 620,1.64,68184.0144,1,0,0,0,1920,1080,0,1,0,,,,256.0,2.6,Intel,Intel,windows
HP,Notebook,15.6,Intel Core i3 6006U 2GHz,4,Intel HD Graphics 520,1.63,36709.92,0,0,0,0,1366,768,0,1,0,,,,128.0,2.0,Intel,Intel,windows
Dell,Notebook,17.3,Intel Core i5 8250U 1.6GHz,8,AMD Radeon 530,2.8,47365.92,1,1,0,0,1920,1080,1,1,0,,1.0,,128.0,1.6,Intel,AMD,linux
Lenovo,Notebook,14.0,Intel Core i5 6200U 2.3GHz,8,Intel HD Graphics 520,2.02,71395.2,1,0,0,0,1920,1080,0,1,0,,,,256.0,2.3,Intel,Intel,windows
Lenovo,Notebook,15.6,Intel Core i7 7500U 2.7GHz,4,Nvidia GeForce 920MX,2.2,42570.72,1,0,0,0,1920,1080,1,0,0,,1.0,,,2.7,Intel,Nvidia,windows
Lenovo,Notebook,15.6,Intel Core i3 6006U 2GHz,8,Nvidia GeForce 920MX ,2.2,24455.52,0,0,0,0,1366,768,1,0,0,,2.0,,,2.0,Intel,Nvidia,freedos/other
Dell,Notebook,15.6,Intel Core i5 7200U 2.5GHz,4,AMD Radeon R5 M430,2.3,31168.8,1,0,0,0,1920,1080,1,0,0,,,500.0,,2.5,Intel,AMD,windows
Dell,Notebook,15.6,Intel Core i5 7440HQ 2.8GHz,8,Intel HD Graphics 620,1.9,73366.56,1,0,0,0,1920,1080,0,1,0,,,,256.0,2.8,Intel,Intel,windows
Dell,Gaming,17.3,Intel Core i7 7700HQ 2.8GHz,16,Nvidia GeForce GTX 1070,4.42,160520.3856,1,1,0,0,1920,1080,1,1,0,,1.0,,128.0,2.8,Intel,Nvidia,windows
Toshiba,Notebook,15.6,Intel Core i5 7200U 2.5GHz,8,Intel HD Graphics 620,2.0,45820.8,1,1,0,0,1920,1080,1,0,0,,,500.0,,2.5,Intel,Intel,windows
Asus,Notebook,15.6,Intel Core i7 7500U 2.7GHz,8,Nvidia GeForce GTX 960M,2.0,69210.72,0,1,0,0,3840,2160,1,1,0,,1.0,,256.0,2.7,Intel,Nvidia,windows
Mediacom,Notebook,13.3,Intel Celeron Quad Core N3450 1.1GHz,4,Intel HD Graphics 500,1.2,19660.32,1,1,0,0,1920,1080,0,1,0,,,,32.0,1.1,Intel,Intel,windows
Asus,Gaming,15.6,Intel Core i5 7300HQ 2.5GHz,8,Nvidia GeForce GTX 1060,2.3,87858.72,1,1,0,0,1920,1080,1,1,0,,1.0,,128.0,2.5,Intel,Nvidia,windows
Dell,Notebook,15.6,Intel Core i7 7600U 2.8GHz,8,Nvidia GeForce 930MX,1.93,72940.31999999999,1,0,0,0,1920,1080,0,1,0,,,,256.0,2.8,Intel,Nvidia,windows
Dell,Notebook,15.6,Intel Core i5 8250U 1.6GHz,8,AMD Radeon 530,2.2,42486.0048,1,0,0,0,1920,1080,0,1,0,,,,256.0,1.6,Intel,AMD,windows
HP,Notebook,15.6,Intel Pentium Quad Core N3710 1.6GHz,4,Intel HD Graphics 405,1.86,21258.1872,1,0,0,0,1920,1080,0,1,0,,,,256.0,1.6,Intel,Intel,windows
HP,Gaming,17.3,Intel Core i7 7700HQ 2.8GHz,12,Nvidia GeForce GTX 1060,2.62,95850.72,1,0,0,0,1920,1080,1,0,0,,1.0,,,2.8,Intel,Nvidia,windows
Lenovo,Notebook,14.0,Intel Core i7 7500U 2.7GHz,8,Nvidia GeForce 940MX,1.87,45767.52,1,1,0,0,1920,1080,0,1,0,,,,256.0,2.7,Intel,Nvidia,windows
Dell,Ultrabook,13.3,Intel Core i7 8550U 1.8GHz,8,Intel UHD Graphics 620,1.2,74538.72,0,0,1,0,3200,1800,0,1,0,,,,256.0,1.8,Intel,Intel,windows
Dell,Notebook,14.0,Intel Core i3 6006U 2GHz,4,Intel HD Graphics 520,1.6,39207.1536,1,0,0,0,1920,1080,0,1,0,,,,128.0,2.0,Intel,Intel,windows
HP,Ultrabook,13.3,Intel Core i7 7500U 2.7GHz,8,Intel HD Graphics 620,1.34,61005.6,0,1,0,0,3200,1800,0,1,0,,,,256.0,2.7,Intel,Intel,windows
Acer,Gaming,15.6,Intel Core i5 7300HQ 2.5GHz,8,Nvidia GeForce GTX 1050,2.4,42517.44,1,0,0,0,1920,1080,1,0,0,,1.0,,,2.5,Intel,Nvidia,linux
Asus,Notebook,15.6,AMD E-Series 7110 1.8GHz,4,AMD Radeon R2 Graphics,2.0,18594.72,0,0,0,0,1366,768,1,0,0,,,500.0,,1.8,AMD,AMD,windows
HP,Notebook,15.6,Intel Core i3 7100U 2.4GHz,4,Intel HD Graphics 620,2.1,37589.04,1,0,0,0,1920,1080,0,1,0,,,,128.0,2.4,Intel,Intel,windows
Lenovo,Notebook,14.0,Intel Core i5 7200U 2.5GHz,4,Intel HD Graphics 620,1.87,41824.8,1,0,0,0,1920,1080,1,0,0,,,500.0,,2.5,Intel,Intel,windows
Lenovo,Notebook,15.6,Intel Core i5 6200U 2.3GHz,4,Intel HD Graphics 520,2.15,24634.008,1,0,0,0,1920,1080,1,0,0,,1.0,,,2.3,Intel,Intel,freedos/other
HP,Notebook,15.6,Intel Core i3 6006U 2GHz,4,Intel HD Graphics 520,1.86,21152.16,1,0,0,0,1920,1080,1,0,0,,,500.0,,2.0,Intel,Intel,windows
Lenovo,Notebook,15.6,Intel Core i7 7500U 2.7GHz,8,Intel HD Graphics 620,1.99,92121.12,1,1,0,0,1920,1080,0,1,0,,,,512.0,2.7,Intel,Intel,windows
Lenovo,Notebook,15.6,Intel Core i3 6006U 2GHz,4,Intel HD Graphics 520,2.2,26586.72,1,0,0,0,1920,1080,0,1,0,,,,128.0,2.0,Intel,Intel,windows
Dell,Notebook,15.6,Intel Core i5 7200U 2.5GHz,8,Intel HD Graphics 620,1.9,59513.2272,1,0,0,0,1920,1080,0,1,0,,,,256.0,2.5,Intel,Intel,windows
Dell,Gaming,17.3,Intel Core i7 7700HQ 2.8GHz,16,Nvidia GeForce GTX 1070,4.42,143802.72,1,1,0,0,1920,1080,1,1,0,,1.0,,256.0,2.8,Intel,Nvidia,windows
HP,Notebook,17.3,Intel Core i3 6006U 2GHz,8,Intel HD Graphics 520,2.65,28992.312,0,0,0,0,1600,900,1,0,0,,1.0,,,2.0,Intel,Intel,windows
HP,Notebook,17.3,Intel Core i7 7500U 2.7GHz,8,Nvidia GeForce 930MX,2.63,68198.4,1,0,0,0,1920,1080,1,0,0,,1.0,,,2.7,Intel,Nvidia,windows
Asus,Notebook,15.6,Intel Celeron Dual Core N3350 1.1GHz,4,Intel HD Graphics 500,2.0,11934.72,0,0,0,0,1366,768,1,0,0,,,500.0,,1.1,Intel,Intel,linux
Mediacom,Notebook,13.3,Intel Atom x5-Z8350 1.44GHz,4,Intel HD Graphics,1.35,13586.4,1,1,0,0,1920,1080,0,0,1,32.0,,,,1.44,Intel,Intel,windows
Lenovo,Notebook,17.3,Intel Core i7 7500U 2.7GHz,6,Nvidia GeForce 940MX,2.8,50562.72,0,0,0,0,1600,900,1,1,0,,1.0,,128.0,2.7,Intel,Nvidia,windows
HP,Notebook,15.6,AMD A10-Series A10-9620P 2.5GHz,6,AMD Radeon 530,1.91,30310.992,1,1,0,0,1920,1080,0,1,0,,,,128.0,2.5,AMD,AMD,windows
Dell,Notebook,15.6,Intel Core i3 6006U 2GHz,4,AMD Radeon R5 M420,2.18,32921.712,0,0,0,0,1366,768,1,0,0,,1.0,,,2.0,Intel,AMD,windows
Acer,2 in 1 Convertible,11.6,Intel Celeron Dual Core N3350 2.0GHz,4,Intel HD Graphics 500,1.25,18594.72,1,1,1,0,1920,1080,0,0,1,32.0,,,,2.0,Intel,Intel,windows
Lenovo,Notebook,15.6,Intel Core i3 7130U 2.7GHz,4,Intel HD Graphics 620,2.05,33566.4,1,0,0,0,1920,1080,0,1,0,,,,128.0,2.7,Intel,Intel,windows
HP,Ultrabook,13.3,Intel Core M 6Y75 1.2GHz,16,Intel HD Graphics 515,1.16,104695.2,0,1,1,0,3200,1800,0,1,0,,,,512.0,1.2,Intel,Intel,windows
Lenovo,Notebook,17.3,Intel Core i7 7700HQ 2.8GHz,8,Nvidia Quadro M620M,3.4,159786.72,1,1,0,0,1920,1080,0,1,0,,,,256.0,2.8,Intel,Nvidia,windows
Asus,Notebook,15.6,Intel Core i5 7300HQ 2.5GHz,8,Nvidia GeForce GTX 1050,2.5,44701.92,1,0,0,0,1920,1080,1,1,0,,1.0,,128.0,2.5,Intel,Nvidia,windows
Dell,Ultrabook,13.3,Intel Core i5 8250U 1.6GHz,8,Intel UHD Graphics 620,1.21,85194.72,0,1,1,0,3840,2160,0,1,0,,,,128.0,1.6,Intel,Intel,windows
Dell,Notebook,15.6,Intel Core i5 7300U 2.6GHz,4,Intel HD Graphics 620,1.93,51095.52,0,0,0,0,1366,768,1,0,0,,,500.0,,2.6,Intel,Intel,windows
Fujitsu,Notebook,15.6,Intel Core i5 7200U 2.5GHz,8,Intel HD Graphics 620,2.2,39373.92,0,0,0,0,1366,768,1,0,0,,1.0,,,2.5,Intel,Intel,windows
Lenovo,Notebook,15.6,Intel Pentium Quad Core N4200 1.1GHz,4,Intel HD Graphics 505,2.2,18328.32,1,0,0,0,1920,1080,1,0,0,,,500.0,,1.1,Intel,Intel,windows
Lenovo,Notebook,14.0,Intel Core i5 7200U 2.5GHz,4,Intel HD Graphics 620,2.02,52747.2,0,0,0,0,1366,768,1,0,0,,,500.0,,2.5,Intel,Intel,windows
HP,Workstation,17.3,Intel Core i5 7440HQ 2.8GHz,8,Nvidia Quadro M1200,3.14,99153.5472,0,0,0,0,1600,900,1,0,0,,,500.0,,2.8,Intel,Nvidia,windows
HP,Notebook,14.0,Intel Pentium Quad Core N3710 1.6GHz,8,Intel HD Graphics 405,1.94,20725.92,0,0,0,0,1366,768,1,0,0,,2.0,,,1.6,Intel,Intel,windows
HP,Notebook,15.6,AMD A9-Series A9-9420 3GHz,6,AMD Radeon 530,1.95,34578.72,1,1,0,0,1920,1080,0,1,0,,,,256.0,3.0,AMD,AMD,windows
Lenovo,Notebook,15.6,Intel Core i5 7200U 2.5GHz,8,Intel HD Graphics 620,2.3,44222.4,1,0,0,0,1920,1080,0,1,0,,,,256.0,2.5,Intel,Intel,windows
Lenovo,Notebook,15.6,Intel Core i5 8250U 1.6GHz,4,Intel HD Graphics 620,2.05,36496.8,1,0,0,0,1920,1080,1,0,0,,,500.0,,1.6,Intel,Intel,windows
Mediacom,Notebook,14.0,Intel Atom x5-Z8350 1.44GHz,4,Intel HD Graphics,1.4,13266.72,1,0,0,0,1920,1080,0,1,0,,,,32.0,1.44,Intel,Intel,windows
Toshiba,Ultrabook,14.0,Intel Core i7 7500U 2.7GHz,16,Intel HD Graphics 620,1.24,99367.2,1,0,1,0,1920,1080,0,1,0,,,,512.0,2.7,Intel,Intel,windows
Lenovo,Gaming,17.3,Intel Core i7 6820HK 2.7GHz,32,Nvidia GeForce GTX 1070,4.6,141884.63999999998,1,1,0,0,1920,1080,1,1,0,,1.0,,256.0,2.7,Intel,Nvidia,windows
MSI,Gaming,17.3,Intel Core i7 7820HK 2.9GHz,16,Nvidia GeForce GTX 1070,4.14,145401.12,1,0,0,0,1920,1080,1,1,0,,1.0,,512.0,2.9,Intel,Nvidia,windows
Dell,Notebook,15.6,Intel Core i7 7500U 2.7GHz,8,AMD Radeon R5 M430,2.2,39907.2528,1,0,0,0,1920,1080,0,1,0,,,,256.0,2.7,Intel,AMD,linux
Mediacom,Notebook,14.0,Intel Celeron Quad Core N3450 1.1GHz,4,Intel HD Graphics 500,1.45,20725.92,1,1,0,0,1920,1080,0,1,0,,,,32.0,1.1,Intel,Intel,windows
Dell,Notebook,15.6,Intel Core i5 7300U 2.6GHz,8,Intel HD Graphics 620,1.9,53733.94559999999,0,0,0,0,1366,768,1,0,0,,,500.0,,2.6,Intel,Intel,windows
HP,Notebook,13.3,Intel Core i3 7100U 2.4GHz,4,Intel HD Graphics 620,1.49,38308.32,1,0,0,0,1920,1080,0,1,0,,,,128.0,2.4,Intel,Intel,windows
Dell,Notebook,15.6,Intel Core i7 7600U 2.8GHz,16,Nvidia GeForce 930MX,1.93,81912.13919999999,1,0,0,0,1920,1080,0,1,0,,,,256.0,2.8,Intel,Nvidia,windows
Dell,Netbook,11.6,Intel Celeron Dual Core N3060 1.6GHz,4,Intel HD Graphics 400,1.26,15717.6,0,0,0,0,1366,768,0,0,1,16.0,,,,1.6,Intel,Intel,freedos/other
MSI,Gaming,17.3,Intel Core i7 6820HK 2.7GHz,16,Nvidia GeForce GTX 980M,4.5,125154.72,1,0,0,0,1920,1080,1,1,0,,1.0,,128.0,2.7,Intel,Nvidia,windows
HP,Gaming,17.3,Intel Core i7 7700HQ 2.8GHz,16,Nvidia GeForce GTX 1050,3.78,79813.44,1,1,0,0,1920,1080,1,1,0,,1.0,,256.0,2.8,Intel,Nvidia,windows
Lenovo,Ultrabook,14.0,Intel Core i7 6600U 2.6GHz,12,Intel HD Graphics 520,1.4,89137.44,1,1,0,0,1920,1080,0,1,0,,,,256.0,2.6,Intel,Intel,windows
Lenovo,Notebook,15.6,Intel Core i7 8550U 1.8GHz,12,Intel HD Graphics 620,2.2,32447.52,0,0,1,0,1366,768,1,0,0,,1.0,,,1.8,Intel,Intel,windows
Asus,Gaming,17.3,Intel Core i5 7300HQ 2.5GHz,8,Nvidia GeForce GTX 1060,2.73,94305.6,1,1,0,0,1920,1080,1,1,0,,1.0,,128.0,2.5,Intel,Nvidia,windows
Asus,2 in 1 Convertible,15.6,Intel Core i5 7200U 2.5GHz,8,Intel HD Graphics 520,2.2,39373.92,0,0,1,0,1366,768,1,0,0,,1.0,,,2.5,Intel,Intel,windows
Lenovo,Notebook,15.6,AMD A12-Series 9720P 3.6GHz,12,AMD Radeon 530,2.2,50562.72,1,0,0,0,1920,1080,0,1,0,,,,512.0,3.6,AMD,AMD,windows
