Company,TypeName,Inches,Cpu,Ram,Gpu,Weight,Price,IsFullHD,IsIPS,IsTouchscreen,IsRetina,ResolutionWidth,ResolutionHeight,IsHDD,IsSSD,IsFlashStorage,FlashStorage,MemorySizeHDD_TB,MemorySizeHDD_GB,MemorySizeSSD,CpuSpeed,CpuBrand,GpuBrand,OperatingSystem
Lenovo,2 in 1 Convertible,14.0,Intel Core i7 7500U 2.7GHz,16,Intel HD Graphics 620,1.38,93186,1,0,1,0,1920,1080,0,1,0,,,,512.0,2.7,Intel,Intel,windows
Asus,2 in 1 Convertible,12.5,Intel Core M M3-6Y30 0.9GHz,4,Intel HD Graphics 515,1.2,35644,1,0,1,0,1920,1080,0,0,1,64.0,,,,0.9,Intel,Intel,freedos/other
Toshiba,Ultrabook,13.3,Intel Core i7 6500U 2.5GHz,16,Intel HD Graphics 520,1.36,100006,1,0,1,0,1920,1080,0,1,0,,,,512.0,2.5,Intel,Intel,windows
HP,Notebook,15.6,Intel Core i7 7500U 2.7GHz,4,AMD Radeon 530,2.1,36709,1,1,0,0,1920,1080,1,0,0,,,500.0,,2.7,Intel,AMD,windows
Dell,Gaming,15.6,Intel Core i5 7300HQ 2.5GHz,8,Nvidia GeForce GTX 1050,2.56,43636,1,0,0,0,1920,1080,1,0,0,,1.0,,,2.5,Intel,Nvidia,windows
Lenovo,Notebook,15.6,AMD A9-Series 9420 2.9GHz,4,AMD Radeon 530,2.2,21258,1,0,0,0,1920,1080,0,1,0,,,,256.0,2.9,AMD,AMD,windows
Lenovo,Notebook,15.6,AMD A12-Series 9720P 3.6GHz,8,AMD Radeon R7,2.2,22857,0,0,0,0,1366,768,1,0,0,,1.0,,,3.6,AMD,AMD,windows
Lenovo,Notebook,15.6,Intel Core i5 7200U 2.5GHz,4,Intel HD Graphics 620,2.1,33110,1,0,0,0,1920,1080,1,0,0,,1.0,,,2.5,Intel,Intel,windows
Lenovo,Notebook,15.6,Intel Core i3 6006U 2GHz,4,Intel HD Graphics 520,1.9,23976,0,0,0,0,1366,768,1,0,0,,,500.0,,2.0,Intel,Intel,freedos/other
Dell,Notebook,15.6,Intel Core i5 7200U 2.5GHz,8,Intel HD Graphics 620,2.18,42357,1,0,0,0,1920,1080,0,1,0,,,,256.0,2.5,Intel,Intel,windows
Acer,2 in 1 Convertible,13.3,Intel Core i5 8250U 1.6GHz,8,Intel UHD Graphics 620,1.6,53226,1,1,1,0,1920,1080,0,1,0,,,,256.0,1.6,Intel,Intel,windows
Lenovo,Workstation,15.6,Intel Core i7 6500U 2.5GHz,16,Nvidia Quadro M520M,2.18,98834,1,0,0,0,1920,1080,0,1,0,,,,512.0,2.5,Intel,Nvidia,windows
Lenovo,Notebook,14.0,Intel Core i5 6300HQ 2.3GHz,8,Intel HD Graphics 520,1.8,63456,1,0,0,0,1920,1080,0,1,0,,,,256.0,2.3,Intel,Intel,windows
HP,Notebook,17.3,AMD A10-Series 9620P 2.5GHz,6,AMD Radeon 530,2.71,34898,1,1,0,0,1920,1080,1,0,0,,2.0,,,2.5,AMD,AMD,windows
Lenovo,Gaming,15.6,Intel Core i7 7700HQ 2.8GHz,8,Nvidia GeForce GTX 1050 Ti,2.5,66546,1,1,0,0,1920,1080,1,1,0,,1.0,,128.0,2.8,Intel,Nvidia,windows
Dell,Notebook,14.0,Intel Core i5 7440HQ 2.8GHz,8,Nvidia GeForce 930MX,1.64,58021,1,0,0,0,1920,1080,0,1,0,,,,256.0,2.8,Intel,Nvidia,linux
Dell,Notebook,15.6,Intel Core i5 7200U 2.5GHz,8,Intel HD Graphics 620,1.98,38681,1,0,0,0,1920,1080,1,0,0,,1.0,,,2.5,Intel,Intel,linux
Asus,Notebook,14.0,Intel Celeron Dual Core N3350 1.1GHz,4,Intel HD Graphics 500,1.5,15877,1,0,0,0,1920,1080,0,0,1,32.0,,,,1.1,Intel,Intel,windows
Dell,Notebook,15.6,Intel Core i5 7300U 2.6GHz,16,Intel HD Graphics 620,1.93,76012,1,0,0,0,1920,1080,0,1,0,,,,512.0,2.6,Intel,Intel,windows
Lenovo,Notebook,14.0,Intel Core i5 7200U 2.5GHz,8,Nvidia GeForce 920MX,1.87,45664,1,1,0,0,1920,1080,0,1,0,,,,256.0,2.5,Intel,Nvidia,windows
Dell,Notebook,15.6,Intel Core i5 7300U 2.6GHz,8,Intel HD Graphics 620,1.9,62817,1,0,0,0,1920,1080,0,1,0,,,,256.0,2.6,Intel,Intel,windows
Lenovo,Notebook,15.6,AMD A6-Series 7310 2GHz,4,AMD Radeon R4,2.19,15877,0,0,0,0,1366,768,1,0,0,,,500.0,,2.0,AMD,AMD,windows
Mediacom,Notebook,14.0,Intel Atom Z8350 1.92GHz,4,Intel HD Graphics 400,1.4,14119,1,1,0,0,1920,1200,1,0,0,,,32.0,,1.92,Intel,Intel,windows
HP,Notebook,17.3,Intel Core i7 7500U 2.7GHz,8,Nvidia GeForce 930MX,2.63,63936,1,0,0,0,1920,1080,0,1,0,,,,256.0,2.7,Intel,Nvidia,windows
Lenovo,Ultrabook,14.0,Intel Core i7 6500U 2.5GHz,8,Intel HD Graphics 520,1.17,89864,0,1,0,0,2560,1440,0,1,0,,,,512.0,2.5,Intel,Intel,windows
HP,2 in 1 Convertible,13.3,Intel Core i5 7200U 2.5GHz,8,Intel HD Graphics 620,1.58,44574,0,1,1,0,1366,768,0,1,0,,,,256.0,2.5,Intel,Intel,windows
Lenovo,Ultrabook,14.0,Intel Core i5 7200U 2.5GHz,8,Intel HD Graphics 620,1.32,79866,1,1,0,0,1920,1080,0,1,0,,,,256.0,2.5,Intel,Intel,windows
Dell,Gaming,17.3,Intel Core i7 7700HQ 2.8GHz,32,Nvidia GeForce GTX 1070,4.36,194972,0,0,0,0,3840,2160,1,1,0,,1.0,,,2.8,Intel,Nvidia,windows
MSI,Gaming,17.3,Intel Core i7 7700HQ 2.8GHz,8,Nvidia GeForce GTX 1050 Ti,2.7,71847,1,0,0,0,1920,1080,1,1,0,,1.0,,128.0,2.8,Intel,Nvidia,windows
Lenovo,Notebook,15.6,Intel Core i5 7200U 2.5GHz,4,Intel HD Graphics 620,1.9,26101,0,0,0,0,1366,768,1,0,0,,1.0,,,2.5,Intel,Intel,freedos/other
Dell,Notebook,15.6,Intel Core i5 8250U 1.6GHz,8,AMD Radeon 530,2.2,38308,1,0,0,0,1920,1080,1,1,0,,1.0,,128.0,1.6,Intel,AMD,windows
Dell,2 in 1 Convertible,13.3,Intel Core i3 7100U 2.4GHz,4,Intel HD Graphics 620,1.71,34578,1,0,1,0,1920,1080,1,0,0,,1.0,,,2.4,Intel,Intel,windows
Dell,Notebook,15.6,Intel Core i5 7200U 2.5GHz,8,AMD Radeon R7 M445,2.32,31409,0,0,0,0,1366,768,1,0,0,,1.0,,,2.5,Intel,AMD,linux
HP,Notebook,15.6,AMD A9-Series 9420 3GHz,4,AMD Radeon 520,2.1,26053,1,0,0,0,1920,1080,1,0,0,,1.0,,,3.0,AMD,AMD,windows
Acer,Gaming,17.3,Intel Core i7 6700HQ 2.6GHz,16,Nvidia GeForce GTX 1060,4.2,103096,1,1,0,0,1920,1080,1,1,0,,1.0,,128.0,2.6,Intel,Nvidia,windows
Dell,Notebook,15.6,Intel Core i5 7200U 2.5GHz,12,Intel HD Graphics 620,2.25,34578,0,0,0,0,1366,768,1,0,0,,1.0,,,2.5,Intel,Intel,windows
HP,Notebook,15.6,AMD A9-Series A9-9420 3GHz,6,AMD Radeon 520,2.1,34632,1,0,0,0,1920,1080,1,1,0,,1.0,,128.0,3.0,AMD,AMD,windows
Acer,Notebook,15.6,Intel Core i5 7200U 2.5GHz,4,Intel HD Graphics 620,2.4,29783,0,0,0,0,1366,768,1,0,0,,,500.0,,2.5,Intel,Intel,windows
Lenovo,Notebook,13.3,Intel Core i5 7200U 2.5GHz,8,Intel HD Graphics 620,1.44,51148,1,1,0,0,1920,1080,0,1,0,,,,256.0,2.5,Intel,Intel,windows
Lenovo,Notebook,15.6,Intel Core i7 7500U 2.7GHz,4,Intel HD Graphics 620,1.85,41505,1,0,0,0,1920,1080,1,0,0,,1.0,,,2.7,Intel,Intel,windows
HP,Workstation,15.6,Intel Core i7 7700HQ 2.8GHz,16,Nvidia Quadro M2200,2.6,128884,1,0,0,0,1920,1080,0,1,0,,,,256.0,2.8,Intel,Nvidia,windows
Dell,2 in 1 Convertible,13.3,Intel Core i5 8250U 1.6GHz,8,Intel UHD Graphics 620,1.55,35111,1,0,1,0,1920,1080,1,0,0,,1.0,,,1.6,Intel,Intel,windows
MSI,Gaming,15.6,Intel Core i7 7700HQ 2.8GHz,16,Nvidia GeForce GTX 1060,1.8,111593,1,0,0,0,1920,1080,1,1,0,,1.0,,256.0,2.8,Intel,Nvidia,windows
Acer,Notebook,15.6,Intel Core i3 6006U 2GHz,4,Intel HD Graphics 520,2.4,21887,0,0,0,0,1366,768,1,0,0,,,500.0,,2.0,Intel,Intel,windows
Dell,Notebook,15.6,Intel Core i7 7500U 2.7GHz,8,Nvidia GeForce 940MX,2.0,64308,1,0,0,0,1920,1080,1,1,0,,1.0,,128.0,2.7,Intel,Nvidia,windows
Dell,Notebook,15.6,Intel Core i3 6006U 2GHz,8,Intel HD Graphics 520,2.0,35431,0,0,0,0,1366,768,0,1,0,,,,256.0,2.0,Intel,Intel,windows
Toshiba,Notebook,14.0,Intel Core i5 7200U 2.5GHz,8,Intel HD Graphics 620,1.25,81784,1,1,1,0,1920,1080,0,1,0,,,,256.0,2.5,Intel,Intel,windows
Lenovo,2 in 1 Convertible,14.0,Intel Core i5 7200U 2.5GHz,8,Intel HD Graphics 620,1.7,53226,1,0,1,0,1920,1080,0,1,0,,,,256.0,2.5,Intel,Intel,windows
Lenovo,Workstation,15.6,Intel Core i7 7600U 2.8GHz,16,Nvidia Quadro M520M,2.5,175770,0,1,0,0,3840,2160,0,1,0,,,,,2.8,Intel,Nvidia,windows
Acer,Notebook,14.0,Intel Celeron Dual Core N3060 1.6GHz,2,Intel HD Graphics 400,1.68,17582,0,0,0,0,1366,768,0,0,1,32.0,,,,1.6,Intel,Intel,freedos/other
Samsung,Ultrabook,13.3,Intel Core i7 7500U 2.7GHz,16,Intel HD Graphics 620,0.81,87858,1,0,0,0,1920,1080,0,1,0,,,,256.0,2.7,Intel,Intel,windows
HP,Notebook,15.6,Intel Core i3 6006U 2GHz,8,Intel HD Graphics 520,1.86,28717,1,0,0,0,1920,1080,0,1,0,,,,256.0,2.0,Intel,Intel,windows
Dell,Notebook,14.0,Intel Core i5 7200U 2.5GHz,8,Intel HD Graphics 620,1.6,60031,0,0,0,0,1366,768,0,1,0,,,,256.0,2.5,Intel,Intel,windows
HP,Workstation,17.3,Intel Xeon E3-1535M v5 2.9GHz,16,Nvidia Quadro M2000M,3.0,233845,1,1,0,0,1920,1080,0,1,0,,,,256.0,2.9,Intel,Nvidia,windows
Lenovo,Netbook,11.6,Intel Celeron Dual Core N3060 1.6GHz,4,Intel HD Graphics 400,1.4,25308,0,0,1,0,1366,768,0,1,0,,,,128.0,1.6,Intel,Intel,windows
HP,Notebook,15.6,Intel Core i5 6300U 2.4GHz,8,Intel HD Graphics 520,1.84,101232,1,0,0,0,1920,1080,0,1,0,,,,256.0,2.4,Intel,Intel,windows
Asus,Notebook,15.6,Intel Core i5 6300HQ 2.3GHz,4,Nvidia GeForce GTX 950M,2.45,30849,0,0,0,0,1366,768,1,0,0,,1.0,,,2.3,Intel,Nvidia,freedos/other
Lenovo,Ultrabook,14.0,Intel Core i5 6200U 2.3GHz,4,Intel HD Graphics 520,1.7,58394,1,0,0,0,1920,1080,0,1,0,,,,180.0,2.3,Intel,Intel,windows
Asus,Notebook,15.6,Intel Core i7 7500U 2.7GHz,4,Intel HD Graphics 620,2.37,45282,0,0,0,0,1366,768,0,1,0,,,,256.0,2.7,Intel,Intel,windows
Lenovo,2 in 1 Convertible,13.3,Intel Core i5 6260U 1.8GHz,8,Intel HD Graphics 540,1.3,63882,0,1,1,0,3200,1800,0,1,0,,,,256.0,1.8,Intel,Intel,windows
HP,Notebook,15.6,Intel Core i5 7300HQ 2.5GHz,8,Nvidia GeForce GTX 1050,2.2,58554,1,1,0,0,1920,1080,1,1,0,,1.0,,128.0,2.5,Intel,Nvidia,windows
HP,Workstation,15.6,Intel Core i7 6700HQ 2.6GHz,8,Nvidia Quadro M1000M,2.59,83170,1,0,0,0,1920,1080,0,1,0,,,,256.0,2.6,Intel,Nvidia,windows
Dell,Gaming,15.6,Intel Core i7 7700HQ 2.8GHz,16,Nvidia GeForce GTX 1070,4.42,152859,0,1,0,0,3840,2160,1,1,0,,1.0,,256.0,2.8,Intel,Nvidia,windows
Acer,Notebook,15.6,Intel Core i5 7200U 2.5GHz,4,Intel HD Graphics 620,2.1,31914,0,0,0,0,1366,768,0,1,0,,,,256.0,2.5,Intel,Intel,windows
Lenovo,Gaming,15.6,Intel Core i7 7700HQ 2.8GHz,8,Nvidia GeForce GTX 1050,2.5,55837,1,1,0,0,1920,1080,1,1,0,,1.0,,128.0,2.8,Intel,Nvidia,windows
Dell,Ultrabook,12.5,Intel Core i7 7600U 2.8GHz,16,Intel HD Graphics 620,1.18,99047,1,0,0,0,1920,1080,0,1,0,,,,256.0,2.8,Intel,Intel,windows
Google,Ultrabook,12.3,Intel Core i5 7Y57 1.2GHz,8,Intel HD Graphics 615,1.1,83063,0,0,1,0,2400,1600,0,1,0,,,,256.0,1.2,Intel,Intel,freedos/other
Asus,Ultrabook,13.3,Intel Core i5 7200U 2.5GHz,8,Intel HD Graphics 620,1.2,60153,0,1,0,0,3200,1800,0,1,0,,,,256.0,2.5,Intel,Intel,windows
Dell,Notebook,13.3,Intel Core i3 6006U 2GHz,4,Intel HD Graphics 520,1.65,45234,0,0,0,0,1366,768,1,0,0,,,500.0,,2.0,Intel,Intel,windows
Acer,Notebook,13.3,Intel Core i5 6200U 2.3GHz,4,Intel HD Graphics 520,1.6,34898,0,0,0,0,1366,768,0,1,0,,,,128.0,2.3,Intel,Intel,windows
Asus,Notebook,17.3,Intel Pentium Quad Core N4200 1.1GHz,4,Nvidia GeForce 920MX,2.8,25059,0,0,0,0,1366,768,1,0,0,,1.0,,,1.1,Intel,Nvidia,windows
Dell,Gaming,15.6,Intel Core i7 6700HQ 2.6GHz,16,Nvidia GeForce GTX 960M,2.72,58554,0,1,1,0,3840,2160,1,1,0,,1.0,,128.0,2.6,Intel,Nvidia,windows
Samsung,Ultrabook,13.3,Intel Core i7 7500U 2.7GHz,8,Intel HD Graphics 620,1.31,85194,1,0,1,0,1920,1080,0,1,0,,,,256.0,2.7,Intel,Intel,windows
Acer,Notebook,15.6,Intel Pentium Quad Core N4200 1.1GHz,4,Intel HD Graphics 505,2.1,15877,0,0,0,0,1366,768,1,0,0,,1.0,,,1.1,Intel,Intel,linux
Dell,Notebook,15.6,Intel Core i7 7500U 2.7GHz,16,AMD Radeon R7 M445,2.3,62938,1,0,0,0,1920,1080,0,1,0,,,,256.0,2.7,Intel,AMD,windows
Samsung,2 in 1 Convertible,15.0,Intel Core i7 7500U 2.7GHz,16,AMD Radeon 540,1.71,95850,1,0,1,0,1920,1080,0,1,0,,,,256.0,2.7,Intel,AMD,windows
Toshiba,Notebook,14.0,Intel Core i5 6200U 2.3GHz,4,Intel HD Graphics 520,1.75,54345,0,1,0,0,1366,768,0,1,0,,,,128.0,2.3,Intel,Intel,windows
Dell,Gaming,15.6,Intel Core i7 7700HQ 2.8GHz,8,Nvidia GeForce GTX 1050,2.62,58554,1,0,0,0,1920,1080,1,0,0,,1.0,,,2.8,Intel,Nvidia,windows
HP,Ultrabook,12.5,Intel Core i5 6200U 2.3GHz,4,Intel HD Graphics 520,1.26,66280,0,0,0,0,1366,768,0,1,0,,,,256.0,2.3,Intel,Intel,windows
Asus,2 in 1 Convertible,15.6,Intel Core i7 7500U 2.7GHz,12,Nvidia GeForce 940MX,2.3,44701,1,0,1,0,1920,1080,1,0,0,,2.0,,,2.7,Intel,Nvidia,windows
Lenovo,Notebook,15.6,Intel Core i7 6820HQ 2.7GHz,16,Nvidia Quadro M2000M,2.5,126273,0,0,0,0,3840,2160,0,1,0,,,,512.0,2.7,Intel,Nvidia,windows
Acer,Notebook,14.0,Intel Core i3 7100U 2.4GHz,4,Intel HD Graphics 620,1.8,33886,1,1,0,0,1920,1080,0,1,0,,,,128.0,2.4,Intel,Intel,windows
Razer,Gaming,14.0,Intel Core i7 7700HQ 2.8GHz,16,Nvidia GeForce GTX 1060,1.95,154458,1,0,0,0,1920,1080,0,1,0,,,,512.0,2.8,Intel,Nvidia,windows
Asus,Notebook,15.6,Intel Pentium Dual Core N4200 1.1GHz,8,Intel HD Graphics 505,2.0,31003,0,0,0,0,1920,1080,0,1,0,,,,128.0,1.1,Intel,Intel,windows
Dell,Gaming,17.3,Intel Core i7 7700HQ 2.8GHz,32,Nvidia GeForce GTX 1070M,4.42,191211,1,1,0,0,1920,1080,1,1,0,,1.0,,,2.8,Intel,Nvidia,windows
Asus,Gaming,17.3,Intel Core i7 6700HQ 2.6GHz,16,Nvidia GeForce GTX 1070,4.3,125208,1,1,0,0,1920,1080,1,1,0,,1.0,,256.0,2.6,Intel,Nvidia,windows
Toshiba,Ultrabook,14.0,Intel Core i7 6600U 2.6GHz,16,Nvidia GeForce 930M,1.47,93985,1,1,0,0,1920,1080,0,1,0,,,,512.0,2.6,Intel,Nvidia,windows
Lenovo,Notebook,15.6,Intel Celeron Quad Core N3710 1.6GHz,8,Intel HD Graphics 405,2.2,17529,0,0,0,0,1366,768,1,0,0,,1.0,,,1.6,Intel,Intel,freedos/other
Lenovo,Ultrabook,14.0,Intel Core i7 7500U 2.7GHz,16,Intel HD Graphics 620,1.7,122490,1,0,0,0,1920,1080,0,1,0,,,,512.0,2.7,Intel,Intel,windows
MSI,Gaming,14.0,Intel Core i7 7700HQ 2.8GHz,16,Nvidia GeForce GTX 1060,1.6,100752,1,1,0,0,1920,1080,1,1,0,,1.0,,256.0,2.8,Intel,Nvidia,windows
MSI,Gaming,15.6,Intel Core i5 7300HQ 2.5GHz,8,Nvidia GeForce GTX 1050,2.2,58021,1,0,0,0,1920,1080,1,1,0,,1.0,,128.0,2.5,Intel,Nvidia,windows
Lenovo,Gaming,15.6,Intel Core i7 7700HQ 2.8GHz,4,Nvidia GeForce GTX 1050,2.4,53226,1,1,0,0,1920,1080,1,0,0,,1.0,,,2.8,Intel,Nvidia,windows
Acer,Gaming,17.3,Intel Core i7 7700HQ 2.8GHz,16,Nvidia GeForce GTX 1060,4.2,122490,1,1,0,0,1920,1080,1,1,0,,1.0,,256.0,2.8,Intel,Nvidia,windows
Dell,Gaming,15.6,Intel Core i5 7300HQ 2.5GHz,8,Nvidia GeForce GTX 1050,2.62,52480,1,0,0,0,1920,1080,0,1,0,,,,256.0,2.5,Intel,Nvidia,windows
Asus,Gaming,15.6,Intel Core i7 7700HQ 2.8GHz,8,Nvidia GeForce GTX1060,2.24,71341,1,0,0,0,1920,1080,1,1,0,,1.0,,128.0,2.8,Intel,Nvidia,windows
Vero,Notebook,14.0,Intel Celeron Dual Core N3350 1.1GHz,4,Intel HD Graphics 500,1.22,10810,0,0,0,0,1920,1080,0,0,1,32.0,,,,1.1,Intel,Intel,windows
Lenovo,2 in 1 Convertible,13.3,Intel Core i7 7500U 2.7GHz,8,Intel HD Graphics 620,1.37,104961,1,1,1,0,1920,1080,0,1,0,,,,512.0,2.7,Intel,Intel,windows
Lenovo,2 in 1 Convertible,15.6,Intel Core i5 7200U 2.5GHz,8,AMD Radeon R7 M460,2.08,51095,1,0,1,0,1920,1080,0,1,0,,,,256.0,2.5,Intel,AMD,windows
Apple,Ultrabook,12.0,Intel Core M 1.2GHz,8,Intel HD Graphics 5300,0.92,62071,0,1,0,1,2304,1440,0,0,1,512.0,,,,1.2,Intel,Intel,macos
Lenovo,2 in 1 Convertible,14.0,Intel Core i5 7200U 2.5GHz,8,Intel HD Graphics 620,1.42,124142,0,1,1,0,2560,1440,0,1,0,,,,256.0,2.5,Intel,Intel,windows
Asus,Notebook,14.0,Intel Celeron Dual Core N3350 1.1GHz,4,Intel HD Graphics 500,1.63,15930,0,0,0,0,1366,768,0,0,1,32.0,,,,1.1,Intel,Intel,windows
Dell,Notebook,15.6,Intel Core i5 7200U 2.5GHz,8,Intel HD Graphics 620,1.95,43156,0,0,0,0,1366,768,0,1,0,,,,128.0,2.5,Intel,Intel,windows
Lenovo,2 in 1 Convertible,13.9,Intel Core i7 7500U 2.7GHz,8,Intel HD Graphics 620,1.38,71874,1,1,1,0,1920,1080,0,1,0,,,,256.0,2.7,Intel,Intel,windows
Dell,Notebook,15.6,Intel Core i3 6006U 2GHz,8,AMD Radeon R5 M420X,2.0,39373,1,0,0,0,1920,1080,0,1,0,,,,256.0,2.0,Intel,AMD,windows
HP,Workstation,15.6,Intel Core i7 7700HQ 2.8GHz,8,Nvidia Quadro M2200,3.14,110017,1,0,0,0,1920,1080,0,1,0,,,,256.0,2.8,Intel,Nvidia,windows
Asus,Notebook,15.6,Intel Core i5 7200U 2.5GHz,8,Intel HD Graphics 620,2.37,58554,1,0,0,0,1920,1080,0,1,0,,,,256.0,2.5,Intel,Intel,windows
Dell,Ultrabook,13.3,Intel Core i5 7200U 2.5GHz,8,Intel HD Graphics 620,1.29,79866,1,0,0,0,1920,1080,0,1,0,,,,256.0,2.5,Intel,Intel,windows
Dell,Notebook,15.6,Intel Core i5 7300HQ 2.5GHz,8,Nvidia GeForce GTX 1050,2.06,93186,0,0,1,0,3840,2160,0,1,0,,,,256.0,2.5,Intel,Nvidia,windows
Dell,Netbook,11.6,Intel Pentium Quad Core N4200 1.1GHz,4,Intel HD Graphics 505,1.63,39640,0,0,0,0,1366,768,0,1,0,,,,128.0,1.1,Intel,Intel,windows
HP,Netbook,12.5,Intel Core i5 7300U 2.6GHz,8,Intel HD Graphics 620,1.26,74005,0,0,0,0,1366,768,0,1,0,,,,256.0,2.6,Intel,Intel,windows
Toshiba,Notebook,15.6,Intel Core i5 6200U 2.3GHz,4,Intel HD Graphics 520,2.1,41558,0,0,0,0,1366,768,1,0,0,,,500.0,,2.3,Intel,Intel,windows
HP,Notebook,15.6,AMD A12-Series 9700P 2.5GHz,8,AMD Radeon R7 Graphics,2.04,33513,0,0,0,0,1366,768,1,0,0,,2.0,,,2.5,AMD,AMD,windows
Dell,Gaming,15.6,Intel Core i7 7700HQ 2.8GHz,16,Nvidia GeForce GTX 1050 Ti,2.62,89457,0,0,0,0,3840,2160,0,1,0,,,,512.0,2.8,Intel,Nvidia,windows
Lenovo,Notebook,15.6,Intel Core i5 7200U 2.5GHz,4,Nvidia GeForce 920M,2.4,32447,1,0,0,0,1920,1080,1,0,0,,1.0,,,2.5,Intel,Nvidia,windows
HP,Gaming,17.3,Intel Core i7 7700HQ 2.8GHz,12,AMD Radeon RX 580,3.74,93186,1,1,0,0,1920,1080,1,0,0,,1.0,,,2.8,Intel,AMD,windows
MSI,Gaming,17.3,Intel Core i7 7700HQ 2.8GHz,16,Nvidia GeForce GTX 1070,2.9,128671,1,0,0,0,1920,1080,1,1,0,,1.0,,512.0,2.8,Intel,Nvidia,windows
Samsung,Ultrabook,13.3,Intel Core i5 7200U 2.5GHz,8,Intel HD Graphics 620,0.81,79866,1,0,0,0,1920,1080,0,1,0,,,,256.0,2.5,Intel,Intel,windows
Dell,Notebook,15.6,Intel Core i7 7500U 2.7GHz,8,Nvidia GeForce GT 940MX,1.98,51202,1,0,0,0,1920,1080,1,0,0,,1.0,,,2.7,Intel,Nvidia,windows
Dell,Notebook,15.6,Intel Core i5 7200U 2.5GHz,8,AMD Radeon R5 M420,2.18,42081,1,0,0,0,1920,1080,0,1,0,,,,256.0,2.5,Intel,AMD,windows
Lenovo,Ultrabook,14.0,Intel Core i7 7500U 2.7GHz,8,Intel HD Graphics 620,1.32,99047,1,0,0,0,1920,1080,0,1,0,,,,256.0,2.7,Intel,Intel,windows
Razer,Ultrabook,12.5,Intel Core i7 7500U 2.5GHz,16,Intel HD Graphics 620,1.29,95850,0,1,1,0,3840,2160,0,1,0,,,,512.0,2.5,Intel,Intel,windows
HP,Netbook,11.6,Intel Celeron Dual Core N3060 1.6GHz,4,Intel HD Graphics 400,1.23,20512,0,0,0,0,1366,768,0,0,1,16.0,,,,1.6,Intel,Intel,freedos/other
Dell,Gaming,17.3,Intel Core i7 7700HQ 2.8GHz,16,Nvidia GeForce GTX 1060,4.36,133467,1,1,0,0,1920,1080,1,1,0,,1.0,,128.0,2.8,Intel,Nvidia,windows
Dell,Notebook,14.0,Intel Core i5 6200U 2.3GHz,4,Intel HD Graphics 520,1.76,40226,0,0,0,0,1366,768,1,0,0,,,500.0,,2.3,Intel,Intel,windows
Lenovo,Notebook,15.6,Intel Core i3 6006U 2GHz,4,Intel HD Graphics 520,2.1,26101,0,0,0,0,1366,768,1,0,0,,,500.0,,2.0,Intel,Intel,windows
Toshiba,Ultrabook,14.0,Intel Core i5 7200U 2.5GHz,4,Intel HD Graphics 620,1.25,58075,0,0,0,0,1366,768,0,1,0,,,,128.0,2.5,Intel,Intel,windows
Lenovo,Ultrabook,14.0,Intel Core i7 7500U 2.7GHz,8,Intel HD Graphics 620,1.13,133146,1,1,0,0,1920,1080,0,1,0,,,,512.0,2.7,Intel,Intel,windows
MSI,Gaming,15.6,Intel Core i5 7300HQ 2.5GHz,8,Nvidia GeForce GTX 1050,2.4,63882,1,0,0,0,1920,1080,0,1,0,,,,256.0,2.5,Intel,Nvidia,windows
Lenovo,Ultrabook,14.0,Intel Core i5 7200U 2.5GHz,8,Intel HD Graphics 620,1.13,99900,1,1,0,0,1920,1080,0,0,1,256.0,,,,2.5,Intel,Intel,windows
Toshiba,Notebook,14.0,Intel Pentium Dual Core 4405U 2.1GHz,4,Intel HD Graphics 510,1.75,26586,0,0,0,0,1366,768,0,1,0,,,,128.0,2.1,Intel,Intel,windows
Asus,2 in 1 Convertible,13.3,Intel Core i5 7200U 2.5GHz,8,Intel HD Graphics 620,1.1,72354,1,0,1,0,1920,1080,0,1,0,,,,256.0,2.5,Intel,Intel,windows
Dell,Notebook,14.0,Intel Core i3 6006U 2GHz,4,Intel HD Graphics 520,1.76,31168,0,0,0,0,1366,768,1,0,0,,,500.0,,2.0,Intel,Intel,windows
Acer,Netbook,11.6,Intel Celeron Dual Core N3060 1.6GHz,4,Intel HD Graphics 400,1.35,18914,0,1,0,0,1366,768,0,0,1,32.0,,,,1.6,Intel,Intel,freedos/other
Acer,Notebook,14.0,Intel Core i3 7100U 2.4GHz,8,Intel HD Graphics 620,1.5,32980,1,1,0,0,1920,1080,0,1,0,,,,128.0,2.4,Intel,Intel,windows
Razer,Gaming,17.3,Intel Core i7 7820HK 2.9GHz,32,Nvidia GeForce GTX 1080,3.49,292986,0,0,1,0,3840,2160,0,1,0,,,,512.0,2.9,Intel,Nvidia,windows
Lenovo,Ultrabook,14.0,Intel Core i7 6600U 2.6GHz,16,Intel HD Graphics 520,1.1,111834,0,1,0,0,2560,1440,0,1,0,,,,512.0,2.6,Intel,Intel,windows
Asus,Notebook,15.6,Intel Core i5 7200U 2.5GHz,4,Nvidia GeForce 920,2.1,27652,1,0,0,0,1920,1080,1,0,0,,1.0,,,2.5,Intel,Nvidia,linux
Lenovo,Notebook,14.0,Intel Core i5 6200U 2.3GHz,8,Intel HD Graphics 520,1.7,63190,1,0,0,0,1920,1080,0,1,0,,,,256.0,2.3,Intel,Intel,windows
Lenovo,Notebook,14.0,Intel Core i5 7300U 2.6GHz,8,Intel HD Graphics 620,1.32,87912,1,1,0,0,1920,1080,0,1,0,,,,256.0,2.6,Intel,Intel,windows
